Code,SampleDate,N,PMMoV,CaseCount,PopulationSize,Flow,OneVaxCount,FullVaxCount,CaseCount_Lag1,CaseCount_Lag2,CaseCount_Lead1,CaseCount_Lead2,N_Lag1,N_Lag2,PMMoV_Lag1,PMMoV_Lag2,Flow_Lag1,Flow_Lag2
CM,6/5/2022,2.351525893,42352715.77,0.001728011,5787,0.187,0.537238638,0.512873682,0.002419215,0.001382409,0.00155521,0.001036807,1.744174899,1.138308385,63970468.63,15749604.03,1.2964,1.859
CM,6/12/2022,1.242145833,6269788.24,0.00155521,5787,0.187,0.537411439,0.513219285,0.001728011,0.002419215,0.001036807,0.001382409,2.351525893,1.744174899,42352715.77,63970468.63,0.187,1.2964
CM,6/19/2022,1.906083269,29772918.56,0.001036807,5787,0.989,0.537584241,0.513564887,0.00155521,0.001728011,0.001382409,0.002246414,1.242145833,2.351525893,6269788.24,42352715.77,0.187,0.187
CM,6/26/2022,1.408494266,24733109.88,0.001382409,5787,1.242,0.538966649,0.513910489,0.001036807,0.00155521,0.002246414,0.001728011,1.906083269,1.242145833,29772918.56,6269788.24,0.989,0.187
CM,7/3/2022,1.892804268,65145518200,0.002246414,5787,1.0336,0.539657854,0.51408329,0.001382409,0.001036807,0.001728011,0.001900812,1.408494266,1.906083269,24733109.88,29772918.56,1.242,0.989
CM,7/10/2022,3.714749442,39948762368,0.001728011,5787,0.903,0.539657854,0.51408329,0.002246414,0.001382409,0.001900812,0.000518403,1.892804268,1.408494266,65145518200,24733109.88,1.0336,1.242
CM,7/17/2022,1.380088992,1.61E+11,0.001900812,5787,0.789,0.539830655,0.514601693,0.001728011,0.002246414,0.000518403,0.002246414,3.714749442,1.892804268,39948762368,65145518200,0.903,1.0336
CM,7/31/2022,12.09181652,1609267823,0.000518403,5787,1.404,0.541385865,0.5156385,0.001900812,0.001728011,0.002246414,0.000864006,1.380088992,3.714749442,1.61E+11,39948762368,0.789,0.903
CM,8/7/2022,2.949934356,1.33E+11,0.002246414,5787,1.2451,0.541385865,0.5156385,0.000518403,0.001900812,0.000864006,0.000691204,12.09181652,1.380088992,1609267823,1.61E+11,1.404,0.789
CM,8/21/2022,1.151532209,37686066560,0.000864006,5787,0.956,0.54224987,0.516329705,0.002246414,0.000518403,0.000691204,0.000864006,2.949934356,12.09181652,1.33E+11,1609267823,1.2451,1.404
CM,8/28/2022,0.609170383,34849357292,0.000691204,5787,0.994,0.542595473,0.516329705,0.000864006,0.002246414,0.000864006,0.001382409,1.151532209,2.949934356,37686066560,1.33E+11,0.956,1.2451
CM,9/4/2022,3.580585913,40637115280,0.000864006,5787,0.892,0.542768274,0.516329705,0.000691204,0.000864006,0.001382409,0.001728011,0.609170383,1.151532209,34849357292,37686066560,0.994,0.956
CM,9/11/2022,1.50204827,85490608120,0.001382409,5787,0.807,0.542941075,0.516848108,0.000864006,0.000691204,0.001728011,0.001036807,3.580585913,0.609170383,40637115280,34849357292,0.892,0.994
CR,4/24/2022,3.355160368,2124161.634,0.001372401,14573,1.005,0.75681054,0.728058739,0.000754821,0.000960681,0.002058602,0.001989981,2.590972026,0.948494681,1866249.829,1695824.935,0.965,0.975
CR,5/1/2022,1.968189401,108445842.1,0.002058602,14573,1.045,0.757839841,0.728950799,0.001372401,0.000754821,0.001989981,0.001097921,3.355160368,2.590972026,2124161.634,1866249.829,1.005,0.965
CR,5/8/2022,5.195691775,5073286.311,0.001989981,14573,1.225,0.758457421,0.729637,0.002058602,0.001372401,0.001097921,0.000960681,1.968189401,3.355160368,108445842.1,2124161.634,1.045,1.005
CR,5/15/2022,3.191323185,283926688.4,0.001097921,14573,1.005,0.759143622,0.73011734,0.001989981,0.002058602,0.000960681,0.001578261,5.195691775,1.968189401,5073286.311,108445842.1,1.225,1.045
CR,5/22/2022,2.707556621,118034126.6,0.000960681,14573,0.95,0.759692582,0.730940781,0.001097921,0.001989981,0.001578261,0.001715501,3.191323185,5.195691775,283926688.4,5073286.311,1.005,1.225
CR,6/5/2022,3.779450684,111770709.1,0.001578261,14573,0.928888889,0.760996363,0.732107322,0.000960681,0.001097921,0.001715501,0.002607562,2.707556621,3.191323185,118034126.6,283926688.4,0.95,1.005
CR,6/12/2022,2.254374011,65690158.13,0.001715501,14573,0.978888889,0.761133603,0.732724902,0.001578261,0.000960681,0.002607562,0.001784121,3.779450684,2.707556621,111770709.1,118034126.6,0.928888889,0.95
CR,6/19/2022,4.682754362,114455978.4,0.002607562,14573,0.96,0.761545324,0.733273863,0.001715501,0.001578261,0.001784121,0.001441021,2.254374011,3.779450684,65690158.13,111770709.1,0.978888889,0.928888889
CR,6/26/2022,3.349086995,14402671953,0.001784121,14573,0.931428571,0.763466685,0.733754203,0.002607562,0.001715501,0.001441021,0.001715501,4.682754362,2.254374011,114455978.4,65690158.13,0.96,0.978888889
CR,7/3/2022,1.174108497,18658904150,0.001441021,14573,0.918571429,0.764427366,0.734165923,0.001784121,0.002607562,0.001715501,0.002538942,3.349086995,4.682754362,14402671953,114455978.4,0.931428571,0.96
CR,7/10/2022,2.529783032,34239612716,0.001715501,14573,0.958571429,0.765937007,0.734577644,0.001441021,0.001784121,0.002538942,0.001852741,1.174108497,3.349086995,18658904150,14402671953,0.918571429,0.931428571
CR,7/17/2022,2.230197259,1.61E+11,0.002538942,14573,0.932857143,0.766829067,0.735057984,0.001715501,0.001441021,0.001852741,0.001646881,2.529783032,1.174108497,34239612716,18658904150,0.958571429,0.918571429
CR,7/24/2022,3.510219226,78528828300,0.001852741,14573,0.947142857,0.768132848,0.735606944,0.002538942,0.001715501,0.001646881,0.001921361,2.230197259,2.529783032,1.61E+11,34239612716,0.932857143,0.958571429
CR,7/31/2022,4.600342784,52718900480,0.001646881,14573,0.951428571,0.769230769,0.735950045,0.001852741,0.002538942,0.001921361,0.001303781,3.510219226,2.230197259,78528828300,1.61E+11,0.947142857,0.932857143
CR,8/7/2022,0.540969846,61525792040,0.001921361,14573,0.994285714,0.77012283,0.736293145,0.001646881,0.001852741,0.001303781,0.001784121,4.600342784,3.510219226,52718900480,78528828300,0.951428571,0.947142857
CR,8/14/2022,3.4732447,43523607439,0.001303781,14573,1.03,0.770946271,0.736979345,0.001921361,0.001646881,0.001784121,0.001235161,0.540969846,4.600342784,61525792040,52718900480,0.994285714,0.951428571
CR,8/21/2022,2.210217919,1.04E+11,0.001784121,14573,1.017142857,0.771632471,0.737528306,0.001303781,0.001921361,0.001235161,0.001646881,3.4732447,0.540969846,43523607439,61525792040,1.03,0.994285714
CR,8/28/2022,2.310546532,53589792560,0.001235161,14573,0.998571429,0.772387292,0.737802786,0.001784121,0.001303781,0.001646881,0.001372401,2.210217919,3.4732447,1.04E+11,43523607439,1.017142857,1.03
CR,9/4/2022,1.639985157,1.36E+11,0.001646881,14573,0.98,0.772867632,0.737940026,0.001235161,0.001784121,0.001372401,0.001303781,2.310546532,2.210217919,53589792560,1.04E+11,0.998571429,1.017142857
CR,9/11/2022,1.42968264,1.08E+11,0.001372401,14573,1.004285714,0.773347972,0.738420366,0.001646881,0.001235161,0.001303781,0.001441021,1.639985157,2.310546532,1.36E+11,53589792560,0.98,0.998571429
CR,9/18/2022,1.694760913,56109706269,0.001303781,14573,0.995714286,0.773759693,0.738694847,0.001372401,0.001646881,0.001441021,0.0003431,1.42968264,1.639985157,1.08E+11,1.36E+11,1.004285714,0.98
CR,9/25/2022,1.53713709,99836423093,0.001441021,14573,0.977142857,0.774720373,0.739175187,0.001303781,0.001372401,0.0003431,0.000686201,1.694760913,1.42968264,56109706269,1.08E+11,0.995714286,1.004285714
CR,10/2/2022,3.057866368,95343649013,0.0003431,14573,0.961428571,0.775200714,0.739518287,0.001441021,0.001303781,0.000686201,0.00054896,1.53713709,1.694760913,99836423093,56109706269,0.977142857,0.995714286
CR,10/9/2022,1.294411108,59014667378,0.000686201,14573,0.952857143,0.775886914,0.739930008,0.0003431,0.001441021,0.00054896,0.00054896,3.057866368,1.53713709,95343649013,99836423093,0.961428571,0.977142857
CR,10/16/2022,1.515902785,55677931390,0.00054896,14573,0.932857143,0.776778975,0.740410348,0.000686201,0.0003431,0.00054896,0.00013724,1.294411108,3.057866368,59014667378,95343649013,0.952857143,0.961428571
EB,4/24/2022,2.085406911,1450100.045,0.00141129,14880,0.055,0.571102151,0.545766129,0.000672043,0.000201613,0.001680108,0.001814516,1.092423272,0.213484031,1585383.967,1489230.614,0.0565,0.05
EB,5/1/2022,2.01396726,1497025.214,0.001680108,14880,0.054,0.571370968,0.546505376,0.00141129,0.000672043,0.001814516,0.001478495,2.085406911,1.092423272,1450100.045,1585383.967,0.055,0.0565
EB,5/8/2022,1.755205258,1922009.147,0.001814516,14880,0.058,0.571774194,0.547110215,0.001680108,0.00141129,0.001478495,0.00141129,2.01396726,2.085406911,1497025.214,1450100.045,0.054,0.055
EB,5/15/2022,1.716168761,145713655.7,0.001478495,14880,0.054,0.572177419,0.547513441,0.001814516,0.001680108,0.00141129,0.001209677,1.755205258,2.01396726,1922009.147,1497025.214,0.058,0.054
EB,5/22/2022,1.146110421,158740815.5,0.00141129,14880,0.0565,0.572647849,0.548185484,0.001478495,0.001814516,0.001209677,0.001545699,1.716168761,1.755205258,145713655.7,1922009.147,0.054,0.058
EB,6/5/2022,3.981408594,131654795.2,0.001209677,14880,0.058222222,0.573790323,0.548790323,0.00141129,0.001478495,0.001545699,0.00094086,1.146110421,1.716168761,158740815.5,145713655.7,0.0565,0.054
EB,6/12/2022,2.229056051,63073820.1,0.001545699,14880,0.058333333,0.57405914,0.54905914,0.001209677,0.00141129,0.00094086,0.000739247,3.981408594,1.146110421,131654795.2,158740815.5,0.058222222,0.0565
EB,6/19/2022,0.776918441,37044477.43,0.00094086,14880,0.064428571,0.574596774,0.54952957,0.001545699,0.001209677,0.000739247,0.001075269,2.229056051,3.981408594,63073820.1,131654795.2,0.058333333,0.058222222
EB,6/26/2022,1.618882903,1301967473,0.000739247,14880,0.058,0.575268817,0.549865591,0.00094086,0.001545699,0.001075269,0.001008065,0.776918441,2.229056051,37044477.43,63073820.1,0.064428571,0.058333333
EB,7/3/2022,1.368572448,96458004020,0.001075269,14880,0.059428571,0.575604839,0.550268817,0.000739247,0.00094086,0.001008065,0.001008065,1.618882903,0.776918441,1301967473,37044477.43,0.058,0.064428571
EB,7/10/2022,0.696657241,67298175780,0.001008065,14880,0.059285714,0.576612903,0.550604839,0.001075269,0.000739247,0.001008065,0.00141129,1.368572448,1.618882903,96458004020,1301967473,0.059428571,0.058
EB,7/17/2022,1.96535564,1.61E+11,0.001008065,14880,0.058428571,0.577352151,0.550806452,0.001008065,0.001075269,0.00141129,0.001478495,0.696657241,1.368572448,67298175780,96458004020,0.059285714,0.059428571
EB,7/24/2022,1.200812267,44068496140,0.00141129,14880,0.056428571,0.577956989,0.551075269,0.001008065,0.001008065,0.001478495,0.001747312,1.96535564,0.696657241,1.61E+11,67298175780,0.058428571,0.059285714
EB,7/31/2022,1.022870832,32486764964,0.001478495,14880,0.057714286,0.578427419,0.551344086,0.00141129,0.001008065,0.001747312,0.001612903,1.200812267,1.96535564,44068496140,1.61E+11,0.056428571,0.058428571
EB,8/7/2022,0.625695651,55288474960,0.001747312,14880,0.058857143,0.578763441,0.551814516,0.001478495,0.00141129,0.001612903,0.001075269,1.022870832,1.200812267,32486764964,44068496140,0.057714286,0.056428571
EB,8/14/2022,4.527382711,49544344916,0.001612903,14880,0.056428571,0.579301075,0.552150538,0.001747312,0.001478495,0.001075269,0.001142473,0.625695651,1.022870832,55288474960,32486764964,0.058857143,0.057714286
EB,8/21/2022,3.06037462,71729514286,0.001075269,14880,0.054714286,0.579973118,0.552486559,0.001612903,0.001747312,0.001142473,0.001075269,4.527382711,0.625695651,49544344916,55288474960,0.056428571,0.058857143
EB,8/28/2022,1.303815278,73605387440,0.001142473,14880,0.055857143,0.580376344,0.552889785,0.001075269,0.001612903,0.001075269,0.000672043,3.06037462,4.527382711,71729514286,49544344916,0.054714286,0.056428571
EB,9/4/2022,1.330015952,1.11E+11,0.001075269,14880,0.055714286,0.580645161,0.552889785,0.001142473,0.001075269,0.000672043,0.001142473,1.303815278,3.06037462,73605387440,71729514286,0.055857143,0.054714286
EB,9/11/2022,0.315328757,1.61E+11,0.000672043,14880,0.056285714,0.580712366,0.552956989,0.001075269,0.001142473,0.001142473,0.000604839,1.330015952,1.303815278,1.11E+11,73605387440,0.055714286,0.055857143
EB,9/18/2022,1.828357164,1.61E+11,0.001142473,14880,0.055285714,0.581182796,0.553158602,0.000672043,0.001075269,0.000604839,0.00094086,0.315328757,1.330015952,1.61E+11,1.11E+11,0.056285714,0.055714286
EB,9/25/2022,2.102558088,75213479218,0.000604839,14880,0.054428571,0.581854839,0.553427419,0.001142473,0.000672043,0.00094086,0.000672043,1.828357164,0.315328757,1.61E+11,1.61E+11,0.055285714,0.056285714
EB,10/2/2022,0.561070789,1.61E+11,0.00094086,14880,0.056428571,0.582258065,0.553561828,0.000604839,0.001142473,0.000672043,0.000672043,2.102558088,1.828357164,75213479218,1.61E+11,0.054428571,0.055285714
EB,10/9/2022,0.43720362,1.61E+11,0.000672043,14880,0.056714286,0.582594086,0.553965054,0.00094086,0.000604839,0.000672043,0.000806452,0.561070789,2.102558088,1.61E+11,75213479218,0.056428571,0.054428571
EB,10/16/2022,0.59789644,96453977684,0.000672043,14880,0.057428571,0.583198925,0.554166667,0.000672043,0.00094086,0.000806452,0.000201613,0.43720362,0.561070789,1.61E+11,1.61E+11,0.056714286,0.056428571
EM,4/24/2022,0.446791819,1450100.045,0.001864646,176441,10.81,0.798776928,0.764351823,0.001479248,0.001048509,0.002771465,0.002754462,0.246263347,0.271632003,1539561.877,1660204.573,10.815,10.88
EM,5/1/2022,0.464271758,1450100.045,0.002771465,176441,11.03,0.799315352,0.765105616,0.001864646,0.001479248,0.002754462,0.002420072,0.446791819,0.246263347,1450100.045,1539561.877,10.81,10.815
EM,5/8/2022,0.433240588,1894964.396,0.002754462,176441,12.165,0.799831105,0.765655375,0.002771465,0.001864646,0.002420072,0.002250044,0.464271758,0.446791819,1450100.045,1450100.045,11.03,10.81
EM,5/15/2022,0.54622562,146423799.4,0.002420072,176441,11.335,0.80057923,0.766250475,0.002754462,0.002771465,0.002250044,0.002097018,0.433240588,0.464271758,1894964.396,1450100.045,12.165,11.03
EM,5/22/2022,0.597098738,126998629.4,0.002250044,176441,11.195,0.801168663,0.766941924,0.002420072,0.002754462,0.002097018,0.002148027,0.54622562,0.433240588,146423799.4,1894964.396,11.335,12.165
EM,5/29/2022,0.6220712,73821835.91,0.002097018,176441,11.21833333,0.801712754,0.767457677,0.002250044,0.002420072,0.002148027,0.001785299,0.597098738,0.54622562,126998629.4,146423799.4,11.195,11.335
EM,6/5/2022,0.535296721,126497324.2,0.002148027,176441,10.95555556,0.802324856,0.768154794,0.002097018,0.002250044,0.001785299,0.001796635,0.6220712,0.597098738,73821835.91,126998629.4,11.21833333,11.195
EM,6/12/2022,0.61846843,71375101.55,0.001785299,176441,10.93222222,0.802965297,0.768738558,0.002148027,0.002097018,0.001796635,0.001847643,0.535296721,0.6220712,126497324.2,73821835.91,10.95555556,11.21833333
EM,6/19/2022,0.529502487,57001973.41,0.001796635,176441,10.90714286,0.80405348,0.769237309,0.001785299,0.002148027,0.001847643,0.001552927,0.61846843,0.535296721,71375101.55,126497324.2,10.93222222,10.95555556
EM,6/26/2022,0.204853927,9560801119,0.001847643,176441,10.48428571,0.806042813,0.769713389,0.001796635,0.001785299,0.001552927,0.00192699,0.529502487,0.61846843,57001973.41,71375101.55,10.90714286,10.93222222
EM,7/3/2022,0.276598713,19032984954,0.001552927,176441,10.23857143,0.807397374,0.770098787,0.001847643,0.001796635,0.00192699,0.002040342,0.204853927,0.529502487,9560801119,57001973.41,10.48428571,10.90714286
EM,7/10/2022,0.410236881,80908198780,0.00192699,176441,10.57571429,0.808995642,0.770552196,0.001552927,0.001847643,0.002040342,0.001745626,0.276598713,0.204853927,19032984954,9560801119,10.23857143,10.48428571
EM,7/17/2022,0.348872441,1.61E+11,0.002040342,176441,10.60142857,0.810327532,0.771073617,0.00192699,0.001552927,0.001745626,0.001909987,0.410236881,0.276598713,80908198780,19032984954,10.57571429,10.23857143
EM,7/24/2022,0.251651772,78296047700,0.001745626,176441,10.38428571,0.811716098,0.771476017,0.002040342,0.00192699,0.001909987,0.001705953,0.348872441,0.410236881,1.61E+11,80908198780,10.60142857,10.57571429
EM,7/31/2022,0.295752583,36282362884,0.001909987,176441,10.42142857,0.81290063,0.771872751,0.001745626,0.002040342,0.001705953,0.001677615,0.251651772,0.348872441,78296047700,1.61E+11,10.38428571,10.60142857
EM,8/7/2022,0.320681917,92834703160,0.001705953,176441,10.48428571,0.814028485,0.772377169,0.001909987,0.001745626,0.001677615,0.00133189,0.295752583,0.251651772,36282362884,78296047700,10.42142857,10.38428571
EM,8/14/2022,0.226632941,32350095643,0.001677615,176441,10.37428571,0.815162009,0.772819243,0.001705953,0.001909987,0.00133189,0.001326222,0.320681917,0.295752583,92834703160,36282362884,10.48428571,10.42142857
EM,8/21/2022,0.197798067,71914084260,0.00133189,176441,10.37285714,0.816221853,0.773380337,0.001677615,0.001705953,0.001326222,0.000844475,0.226632941,0.320681917,32350095643,92834703160,10.37428571,10.48428571
EM,8/28/2022,0.15832458,45772739260,0.001326222,176441,10.6,0.817151342,0.773765735,0.00133189,0.001677615,0.000844475,0.000918154,0.197798067,0.226632941,71914084260,32350095643,10.37285714,10.37428571
EM,9/4/2022,0.227628781,1.21E+11,0.000844475,176441,10.33428571,0.817757777,0.774185138,0.001326222,0.00133189,0.000918154,0.001269546,0.15832458,0.197798067,45772739260,71914084260,10.6,10.37285714
EM,9/11/2022,0.167387736,1.26E+11,0.000918154,176441,10.38,0.818381215,0.774791573,0.000844475,0.001326222,0.001269546,0.000980498,0.227628781,0.15832458,1.21E+11,45772739260,10.33428571,10.6
EM,9/18/2022,0.14942515,56553269779,0.001269546,176441,10.30714286,0.819032991,0.775432014,0.000918154,0.000844475,0.000980498,0.00085581,0.167387736,0.227628781,1.26E+11,1.21E+11,10.38,10.33428571
EM,9/25/2022,0.163595529,70992096517,0.000980498,176441,10.29285714,0.81972444,0.775913762,0.001269546,0.000918154,0.00085581,0.000861478,0.14942515,0.167387736,56553269779,1.26E+11,10.30714286,10.38
EM,10/2/2022,0.212964243,94735232677,0.00085581,176441,10.24428571,0.820376216,0.776469188,0.000980498,0.001269546,0.000861478,0.000753793,0.163595529,0.14942515,70992096517,56553269779,10.29285714,10.30714286
EM,10/9/2022,0.156692355,55412077978,0.000861478,176441,10.19142857,0.820942978,0.776990609,0.00085581,0.000980498,0.000753793,0.000691449,0.212964243,0.163595529,94735232677,70992096517,10.24428571,10.29285714
EM,10/16/2022,0.136378174,41925668443,0.000753793,176441,10.09714286,0.821549413,0.777455353,0.000861478,0.00085581,0.000691449,9.63E-05,0.156692355,0.212964243,55412077978,94735232677,10.19142857,10.24428571
EP,4/24/2022,1.123083026,2622266.549,0.002451971,113786,5.13,0.89040831,0.853277205,0.001608282,0.001186438,0.003427487,0.003339602,0.678474159,0.538671912,2032397.062,3763377.577,5.14,5.1
EP,5/1/2022,1.180241635,25523324.61,0.003427487,113786,5.13,0.891085019,0.853874818,0.002451971,0.001608282,0.003339602,0.002821085,1.123083026,0.678474159,2622266.549,2032397.062,5.13,5.14
EP,5/8/2022,2.370707537,4112643.901,0.003339602,113786,5.555,0.891726574,0.854595469,0.003427487,0.002451971,0.002821085,0.002487125,1.180241635,1.123083026,25523324.61,2622266.549,5.13,5.13
EP,5/15/2022,1.467658497,187263646.6,0.002821085,113786,5.275,0.892429649,0.855219447,0.003339602,0.003427487,0.002487125,0.00246076,2.370707537,1.180241635,4112643.901,25523324.61,5.555,5.13
EP,5/22/2022,1.468895057,161919496.8,0.002487125,113786,5.15,0.893132723,0.855781906,0.002821085,0.003339602,0.00246076,0.002575009,1.467658497,2.370707537,187263646.6,4112643.901,5.275,5.555
